"seed","file","fdr_col","threshold","target_pass","target_total","decoy_pass","decoy_total"
82,"tcell30p_scored_target_seed82_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,54,132,0,0
82,"tcell3p_scored_target_seed82_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,3,132,0,0
82,"drep_tcell100p_scored_target_seed82_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
82,"tcell0pt3p_scored_target_seed82_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,32,132,0,0
82,"tcell10p_scored_target_seed82_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,70,132,0,0
82,"tcell1p_scored_target_seed82_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,19,132,0,0
82,"tcell30p_scored_target_seed82_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
82,"tcell3p_scored_target_seed82_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,51,132,0,0
83,"drep_tcell100p_scored_target_seed83_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
83,"tcell0pt3p_scored_target_seed83_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
83,"tcell10p_scored_target_seed83_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,23,132,0,0
83,"tcell1p_scored_target_seed83_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
83,"tcell30p_scored_target_seed83_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,52,132,0,0
83,"tcell3p_scored_target_seed83_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,4,132,0,0
83,"drep_tcell100p_scored_target_seed83_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
83,"tcell0pt3p_scored_target_seed83_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,35,132,0,0
83,"tcell10p_scored_target_seed83_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,68,132,0,0
83,"tcell1p_scored_target_seed83_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,25,132,0,0
83,"tcell30p_scored_target_seed83_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,95,132,0,0
83,"tcell3p_scored_target_seed83_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,49,132,0,0
84,"drep_tcell100p_scored_target_seed84_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
84,"tcell0pt3p_scored_target_seed84_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
84,"tcell10p_scored_target_seed84_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,30,132,0,0
84,"tcell1p_scored_target_seed84_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
84,"tcell30p_scored_target_seed84_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,55,132,0,0
84,"tcell3p_scored_target_seed84_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,8,132,0,0
84,"drep_tcell100p_scored_target_seed84_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
84,"tcell0pt3p_scored_target_seed84_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,37,132,0,0
84,"tcell10p_scored_target_seed84_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,71,132,0,0
84,"tcell1p_scored_target_seed84_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,12,132,0,0
84,"tcell30p_scored_target_seed84_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
84,"tcell3p_scored_target_seed84_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,54,132,0,0
85,"drep_tcell100p_scored_target_seed85_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,77,132,0,0
85,"tcell0pt3p_scored_target_seed85_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
85,"tcell10p_scored_target_seed85_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,27,132,0,0
85,"tcell1p_scored_target_seed85_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
85,"tcell30p_scored_target_seed85_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,56,132,0,0
85,"tcell3p_scored_target_seed85_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,6,132,0,0
85,"drep_tcell100p_scored_target_seed85_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
85,"tcell0pt3p_scored_target_seed85_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,33,132,0,0
85,"tcell10p_scored_target_seed85_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,70,132,0,0
85,"tcell1p_scored_target_seed85_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,14,132,0,0
85,"tcell30p_scored_target_seed85_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
85,"tcell3p_scored_target_seed85_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,51,132,0,0
86,"drep_tcell100p_scored_target_seed86_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
86,"tcell0pt3p_scored_target_seed86_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
86,"tcell10p_scored_target_seed86_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,27,132,0,0
86,"tcell1p_scored_target_seed86_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
86,"tcell30p_scored_target_seed86_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,53,132,0,0
86,"tcell3p_scored_target_seed86_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,6,132,0,0
86,"drep_tcell100p_scored_target_seed86_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
86,"tcell0pt3p_scored_target_seed86_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,37,132,0,0
86,"tcell10p_scored_target_seed86_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,70,132,0,0
86,"tcell1p_scored_target_seed86_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,11,132,0,0
86,"tcell30p_scored_target_seed86_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
86,"tcell3p_scored_target_seed86_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,48,132,0,0
87,"drep_tcell100p_scored_target_seed87_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
87,"tcell0pt3p_scored_target_seed87_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
87,"tcell10p_scored_target_seed87_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,26,132,0,0
87,"tcell1p_scored_target_seed87_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
87,"tcell30p_scored_target_seed87_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,54,132,0,0
87,"tcell3p_scored_target_seed87_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,5,132,0,0
87,"drep_tcell100p_scored_target_seed87_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
87,"tcell0pt3p_scored_target_seed87_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,30,132,0,0
87,"tcell10p_scored_target_seed87_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,69,132,0,0
87,"tcell1p_scored_target_seed87_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,16,132,0,0
87,"tcell30p_scored_target_seed87_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,96,132,0,0
87,"tcell3p_scored_target_seed87_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,47,132,0,0
88,"drep_tcell100p_scored_target_seed88_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
88,"tcell0pt3p_scored_target_seed88_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
88,"tcell10p_scored_target_seed88_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,26,132,0,0
88,"tcell1p_scored_target_seed88_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
88,"tcell30p_scored_target_seed88_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,53,132,0,0
88,"tcell3p_scored_target_seed88_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,3,132,0,0
88,"drep_tcell100p_scored_target_seed88_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
88,"tcell0pt3p_scored_target_seed88_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,30,132,0,0
88,"tcell10p_scored_target_seed88_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,70,132,0,0
88,"tcell1p_scored_target_seed88_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,16,132,0,0
88,"tcell30p_scored_target_seed88_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,96,132,0,0
88,"tcell3p_scored_target_seed88_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,46,132,0,0
89,"drep_tcell100p_scored_target_seed89_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,77,132,0,0
89,"tcell0pt3p_scored_target_seed89_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
89,"tcell10p_scored_target_seed89_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,27,132,0,0
89,"tcell1p_scored_target_seed89_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
89,"tcell30p_scored_target_seed89_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,54,132,0,0
89,"tcell3p_scored_target_seed89_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,3,132,0,0
89,"drep_tcell100p_scored_target_seed89_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
89,"tcell0pt3p_scored_target_seed89_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,32,132,0,0
89,"tcell10p_scored_target_seed89_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,69,132,0,0
89,"tcell1p_scored_target_seed89_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,17,132,0,0
89,"tcell30p_scored_target_seed89_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
89,"tcell3p_scored_target_seed89_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,45,132,0,0
90,"drep_tcell100p_scored_target_seed90_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,77,132,0,0
90,"tcell0pt3p_scored_target_seed90_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
90,"tcell10p_scored_target_seed90_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,28,132,0,0
90,"tcell1p_scored_target_seed90_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
90,"tcell30p_scored_target_seed90_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,55,132,0,0
90,"tcell3p_scored_target_seed90_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,3,132,0,0
90,"drep_tcell100p_scored_target_seed90_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
90,"tcell0pt3p_scored_target_seed90_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,29,132,0,0
90,"tcell10p_scored_target_seed90_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,71,132,0,0
90,"tcell1p_scored_target_seed90_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,11,132,0,0
90,"tcell30p_scored_target_seed90_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,96,132,0,0
90,"tcell3p_scored_target_seed90_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,49,132,0,0
91,"drep_tcell100p_scored_target_seed91_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
91,"tcell0pt3p_scored_target_seed91_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
91,"tcell10p_scored_target_seed91_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,28,132,0,0
91,"tcell1p_scored_target_seed91_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
91,"tcell30p_scored_target_seed91_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,56,132,0,0
91,"tcell3p_scored_target_seed91_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,5,132,0,0
91,"drep_tcell100p_scored_target_seed91_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
91,"tcell0pt3p_scored_target_seed91_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,32,132,0,0
91,"tcell10p_scored_target_seed91_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,71,132,0,0
91,"tcell1p_scored_target_seed91_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,17,132,0,0
91,"tcell30p_scored_target_seed91_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,96,132,0,0
91,"tcell3p_scored_target_seed91_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,48,132,0,0
92,"drep_tcell100p_scored_target_seed92_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
92,"tcell0pt3p_scored_target_seed92_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
92,"tcell10p_scored_target_seed92_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,28,132,0,0
92,"tcell1p_scored_target_seed92_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
92,"tcell30p_scored_target_seed92_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,56,132,0,0
92,"tcell3p_scored_target_seed92_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,7,132,0,0
92,"drep_tcell100p_scored_target_seed92_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
92,"tcell0pt3p_scored_target_seed92_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,35,132,0,0
92,"tcell10p_scored_target_seed92_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,70,132,0,0
92,"tcell1p_scored_target_seed92_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,12,132,0,0
92,"tcell30p_scored_target_seed92_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
92,"tcell3p_scored_target_seed92_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,53,132,0,0
93,"drep_tcell100p_scored_target_seed93_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,77,132,0,0
93,"tcell0pt3p_scored_target_seed93_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
93,"tcell10p_scored_target_seed93_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,27,132,0,0
93,"tcell1p_scored_target_seed93_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
93,"tcell30p_scored_target_seed93_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,55,132,0,0
93,"tcell3p_scored_target_seed93_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,1,132,0,0
93,"drep_tcell100p_scored_target_seed93_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
93,"tcell0pt3p_scored_target_seed93_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,49,132,0,0
93,"tcell10p_scored_target_seed93_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,69,132,0,0
93,"tcell1p_scored_target_seed93_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,15,132,0,0
93,"tcell30p_scored_target_seed93_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
93,"tcell3p_scored_target_seed93_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,47,132,0,0
94,"drep_tcell100p_scored_target_seed94_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
94,"tcell0pt3p_scored_target_seed94_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
94,"tcell10p_scored_target_seed94_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,28,132,0,0
94,"tcell1p_scored_target_seed94_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
94,"tcell30p_scored_target_seed94_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,56,132,0,0
94,"tcell3p_scored_target_seed94_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,4,132,0,0
94,"drep_tcell100p_scored_target_seed94_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
94,"tcell0pt3p_scored_target_seed94_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,35,132,0,0
94,"tcell10p_scored_target_seed94_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,72,132,0,0
94,"tcell1p_scored_target_seed94_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,14,132,0,0
94,"tcell30p_scored_target_seed94_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
94,"tcell3p_scored_target_seed94_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,47,132,0,0
95,"drep_tcell100p_scored_target_seed95_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
95,"tcell0pt3p_scored_target_seed95_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
95,"tcell10p_scored_target_seed95_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,27,132,0,0
95,"tcell1p_scored_target_seed95_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
95,"tcell30p_scored_target_seed95_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,54,132,0,0
95,"tcell3p_scored_target_seed95_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,6,132,0,0
95,"drep_tcell100p_scored_target_seed95_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
95,"tcell0pt3p_scored_target_seed95_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,36,132,0,0
95,"tcell10p_scored_target_seed95_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,70,132,0,0
95,"tcell1p_scored_target_seed95_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,26,132,0,0
95,"tcell30p_scored_target_seed95_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,96,132,0,0
95,"tcell3p_scored_target_seed95_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,52,132,0,0
96,"drep_tcell100p_scored_target_seed96_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,77,132,0,0
96,"tcell0pt3p_scored_target_seed96_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
96,"tcell10p_scored_target_seed96_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,30,132,0,0
96,"tcell1p_scored_target_seed96_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
96,"tcell30p_scored_target_seed96_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,54,132,0,0
96,"tcell3p_scored_target_seed96_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,5,132,0,0
96,"drep_tcell100p_scored_target_seed96_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
96,"tcell0pt3p_scored_target_seed96_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,33,132,0,0
96,"tcell10p_scored_target_seed96_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,72,132,0,0
96,"tcell1p_scored_target_seed96_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,26,132,0,0
96,"tcell30p_scored_target_seed96_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
96,"tcell3p_scored_target_seed96_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,49,132,0,0
97,"drep_tcell100p_scored_target_seed97_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,77,132,0,0
97,"tcell0pt3p_scored_target_seed97_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
97,"tcell10p_scored_target_seed97_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,29,132,0,0
97,"tcell1p_scored_target_seed97_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
97,"tcell30p_scored_target_seed97_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,55,132,0,0
97,"tcell3p_scored_target_seed97_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,10,132,0,0
97,"drep_tcell100p_scored_target_seed97_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
97,"tcell0pt3p_scored_target_seed97_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,31,132,0,0
97,"tcell10p_scored_target_seed97_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,71,132,0,0
97,"tcell1p_scored_target_seed97_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,18,132,0,0
97,"tcell30p_scored_target_seed97_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,96,132,0,0
97,"tcell3p_scored_target_seed97_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,51,132,0,0
98,"drep_tcell100p_scored_target_seed98_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,77,132,0,0
98,"tcell0pt3p_scored_target_seed98_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
98,"tcell10p_scored_target_seed98_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,28,132,0,0
98,"tcell1p_scored_target_seed98_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
98,"tcell30p_scored_target_seed98_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,56,132,0,0
98,"tcell3p_scored_target_seed98_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,7,132,0,0
98,"drep_tcell100p_scored_target_seed98_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
98,"tcell0pt3p_scored_target_seed98_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,38,132,0,0
98,"tcell10p_scored_target_seed98_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,70,132,0,0
98,"tcell1p_scored_target_seed98_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,7,132,0,0
98,"tcell30p_scored_target_seed98_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
98,"tcell3p_scored_target_seed98_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,51,132,0,0
99,"drep_tcell100p_scored_target_seed99_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,76,132,0,0
99,"tcell0pt3p_scored_target_seed99_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
99,"tcell10p_scored_target_seed99_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,25,132,0,0
99,"tcell1p_scored_target_seed99_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
99,"tcell30p_scored_target_seed99_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,56,132,0,0
99,"tcell3p_scored_target_seed99_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,5,132,0,0
99,"drep_tcell100p_scored_target_seed99_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
99,"tcell0pt3p_scored_target_seed99_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,32,132,0,0
99,"tcell10p_scored_target_seed99_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,70,132,0,0
99,"tcell1p_scored_target_seed99_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,8,132,0,0
99,"tcell30p_scored_target_seed99_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
99,"tcell3p_scored_target_seed99_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,48,132,0,0
100,"drep_tcell100p_scored_target_seed100_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,77,132,0,0
100,"tcell0pt3p_scored_target_seed100_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
100,"tcell10p_scored_target_seed100_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,23,132,0,0
100,"tcell1p_scored_target_seed100_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,0,132,0,0
100,"tcell30p_scored_target_seed100_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,55,132,0,0
100,"tcell3p_scored_target_seed100_label0_pep_ipspline.txt","pyIsoPEP FDR",0.01,6,132,0,0
100,"drep_tcell100p_scored_target_seed100_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,118,132,0,0
100,"tcell0pt3p_scored_target_seed100_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,34,132,0,0
100,"tcell10p_scored_target_seed100_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,69,132,0,0
100,"tcell1p_scored_target_seed100_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,16,132,0,0
100,"tcell30p_scored_target_seed100_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,97,132,0,0
100,"tcell3p_scored_target_seed100_label0_pep_ipspline.txt","pyIsoPEP FDR",0.05,49,132,0,0
